EVID,NTSB_NO,Month,Date,Year,Time,City,State,Long,Lat,Sky Condition,Highest Injury,Number of Injuries,Aircraft
20160628X75956,GAA16CA340,5,31,2016,1630,Lumberton,NJ,395634N,0745045W,FEW,NONE,1,172
20160628X81445,GAA16CA341,6,20,2016,1530,Freemont Island,UT,041917N,1121948W,CLER,NONE,2,8KCAB
20160628X85237,GAA16CA342,6,17,2016,2340,Cuddybackville,NY,041282N,0743538W,FEW,NONE,1,ASW 28
20160629X12550,CEN16LA235,6,26,2016,2045,Kankakee,IL,041341N,0875019W,SCAT,NONE,1,182
20160629X33351,ERA16CA233,6,28,2016,1630,Farmington,PA,394820N,0793256W,SCAT,MINR,4,T206
20160629X34426,GAA16CA343,6,29,2016,1245,Frederick,MD,039253N,0772228W,CLER,NONE,1,172
20160629X35606,CEN16LA236,6,28,2016,100,Detroit,MI,422321N,0083015W,CLER,FATL,2,150L
20160629X64057,GAA16CA344,6,25,2016,2015,Fitchburg,MA,423314N,0714533W,CLER,NONE,2,RV-4
20160629X72937,GAA16CA345,6,29,2016,30,Everett,WA,475415N,1221618W,CLER,NONE,2,170
20160630X00834,GAA16CA349,6,26,2016,1845,Reno,NV,393948N,1195239W,CLER,NONE,1,150
20160630X02802,GAA16CA350,6,24,2016,2245,Springfield,MO,371433N,0932316W,CLER,NONE,3,PA 24
20160630X24758,ERA16LA234,6,24,2016,1530,Poughkeepsie,NY,413736N,0073533W,CLER,NONE,2,PA28
20160630X25142,ANC16CA036,6,29,2016,2230,King Salmon,AK,584044N,1563858W,FEW,NONE,4,A185F
20160630X31045,GAA16CA346,6,26,2016,230,Flushing,MI,043326N,0834823W,CLER,NONE,1,172
20160630X31108,ERA16LA235,6,29,2016,2330,Peachtree City,GA,332225N,0084355W,CLER,NONE,1,150
20160630X33949,ERA16LA236,6,29,2016,1630,Winnsboro,SC,034190N,0081629W,CLER,NONE,2,PA34
20160630X35038,GAA16CA347,6,22,2016,2115,Burnet,TX,304450N,0098144W,-1,NONE,2,PA 12
20160630X52348,ERA16CA237,6,29,2016,2129,Honesdale,PA,413056N,0075156W,CLER,NONE,4,PA 28-161
20160630X55224,GAA16CA348,1,11,2016,200,Carolina,PR,181549N,0006605W,FEW,NONE,5,B200
20160630X72423,CEN16LA239,6,27,2016,50,Strasburg,CO,394410N,1041943W,-1,MINR,1,J3F 65
20160701X62525,DCA16CA197,6,28,2016,1443,Yuma,AZ,003360N,0114240W,CLER,-1,-1,AQUILA
20160702X11441,GAA16LA352,6,29,2016,1700,Merritt Island,FL,282031N,0804116W,CLER,NONE,2,PA 28
20160702X94036,WPR16LA134,7,2,2016,930,Brawley,CA,325941N,0115316W,CLER,NONE,1,OH 58A
20160703X64604,GAA16CA353,7,2,2016,1415,Hungry Horse,MT,048447N,1131442W,CLER,MINR,3,182
20160703X92040,GAA16CA356,7,3,2016,2050,Llano,CA,343052N,1174550W,FEW,MINR,4,182
20160704X55622,CEN16FA240,7,3,2016,2122,Frankenmuth,MI,431854N,0834219W,-1,FATL,2,11AC
20160704X70314,CEN16FA241,7,4,2016,1728,Buena Vista,CO,385145N,0106925W,CLER,FATL,1,SEAWIND
20160704X85526,WPR16LA135,7,4,2016,1630,St. Maries,ID,471924N,0116349W,CLER,NONE,2,RV-6
20160704X85554,ERA16FA238,7,3,2016,1330,Weston,FL,261516N,0802456W,SCAT,FATL,1,RV7A
20160705X00857,ERA16CA239,7,2,2016,2250,Harrisonburg,VA,382954N,0785335W,SCAT,SERS,2,PA 22-160
20160705X13929,ANC16LA038,7,4,2016,153,Halibut Cove,AK,593540N,1511449W,-1,NONE,1,206
20160705X21318,GAA16CA354,7,1,2016,200,Saratoga,WY,412637N,1064939W,-1,NONE,1,188
20160705X22325,GAA16CA355,7,4,2016,0,Cairo,NE,004103N,0983656W,-1,NONE,2,Bushcat
20160705X24026,CEN16LA250,7,4,2016,1900,Oak Ridge,LA,323820N,0914625W,CLER,NONE,1,7ECA
20160705X24326,CEN16LA243,6,30,2016,1630,Marysville,OH,401326N,0083213W,CLER,NONE,1,II CW
20160705X42046,ERA16CA241,7,3,2016,1645,Shirley,NY,040496N,0072520W,CLER,NONE,1,305
20160705X45456,WPR16LA136,7,1,2016,1620,Bridgeport,CA,381723N,1191228W,CLER,SERS,1,S6
20160705X45958,ERA16LA242,7,2,2016,1430,Laurel,DE,383413N,0752752W,CLER,NONE,1,G-164
20160705X52117,GAA16CA357,7,2,2016,12,Maryville,MO,401954N,0094505W,CLER,MINR,2,23
20160705X75553,GAA16CA358,7,1,2016,2000,Bountiful,UT,004000N,1115024W,SCAT,NONE,3,172
20160705X80153,GAA16CA359,6,30,2016,1945,Amarillo,TX,035931N,1015026W,FEW,NONE,3,PA28
20160705X81940,CEN16LA242,7,2,2016,306,Wyoming,MN,452011N,0093016W,CLER,MINR,1,SPORTCRUISER
20160705X81953,CEN16LA244,7,3,2016,45,Bullard,TX,032556N,0952649W,CLER,NONE,2,QUICKSILVER SPRINT2S
20160705X84715,GAA16CA360,7,2,2016,1345,Pembroke Pines,FL,255954N,0801429W,FEW,NONE,1,172
20160705X85201,GAA16CA361,6,21,2016,1730,Lancaster,OH,394520N,0823926W,FEW,NONE,1,172
20160706X01743,GAA16CA362,6,30,2016,1800,Ely,NV,391758N,1145019W,CLER,NONE,3,U206
20160706X04332,CEN16LA245,6,29,2016,2300,Holland,MI,424751N,0086934W,CLER,SERS,2,Revo
20160706X05254,CEN16LA246,7,5,2016,2030,Wonder Lake,IL,422426N,0882226W,SCAT,NONE,2,172
20160706X14221,CEN16LA247,6,26,2016,2000,Longmont,CO,040946N,0105949W,CLER,SERS,16,E 90
20160706X31825,WPR16LA137,6,29,2016,415,Brawley,CA,325922N,1153011W,FEW,NONE,1,S 2R
20160706X32644,WPR16LA138,7,5,2016,600,Brookings,OR,042444N,0124200W,CLER,FATL,3,172
20160706X41619,GAA16CA363,7,1,2016,2010,Cullman,AL,034163N,0865131W,SCAT,NONE,2,269C
20160706X42741,DCA16FA199,7,6,2016,1648,Italy,TX,321446N,0965511W,-1,FATL,2,525
20160706X42954,CEN16LA249,6,14,2016,1445,Port Lavaca,TX,283935N,0096267W,SCAT,NONE,1,100 180
20160706X84658,CEN16LA251,7,6,2016,1330,Placedo,TX,283951N,0964637W,FEW,NONE,1,7EC
20160707X02810,CEN16LA252,7,2,2016,1420,Houghton Lake Heights,MI,441945N,0844730W,CLER,MINR,4,PA-22-150
20160707X03517,ERA16LA244,7,4,2016,1650,Narragansett,RI,412811N,0712534W,CLER,NONE,1,305
20160707X22951,CEN16CA258,7,6,2016,1930,Ephraim,WI,045811N,0871114W,CLER,NONE,2,RANS S-19
20160707X31638,CEN16LA254,7,2,2016,2100,Austin,TX,302447N,0975426W,SCAT,MINR,3,YMF-F5C
20160707X41205,CEN16LA255,7,3,2016,2150,Arlington,WI,043200N,0893115W,FEW,MINR,1,PA 25-235
20160707X61008,CEN16LA256,7,7,2016,1755,Cheyenne,WY,041934N,0104493W,CLER,NONE,2,AA 5
20160708X44826,GAA16CA364,7,1,2016,1600,Manhattan,KS,039831N,0096408W,CLER,NONE,2,172RG
20160708X85810,CEN16FA261,7,8,2016,2117,Houston,TX,029492N,0953957W,FEW,FATL,4,PA 32R-300
20160708X91232,CEN16LA259,7,8,2016,130,Bridgeport,TX,331049N,0974943W,CLER,NONE,2,152
20160708X93955,CEN16LA260,7,7,2016,1150,Kennett,MO,361724N,0895911W,CLER,FATL,1,AT-602
20160708X95825,ERA16CA246,6,18,2016,1828,Clifton,TN,352525N,0854351W,SCAT,NONE,4,M20
20160711X00156,CEN16LA263,7,9,2016,1440,Newark,IL,041313N,0883616W,SCAT,FATL,1,REVO
20160711X00335,ERA16LA247,7,9,2016,1853,West Pittsfield,ME,444141N,0692255W,-1,MINR,1,AVENTURA II
20160711X20144,ERA16LA253,7,11,2016,2250,Georgetown,DE,384115N,0752133W,CLER,FATL,4,429
20160711X32559,GAA16CA365,6,30,2016,2100,Stamford,TX,325438N,0099443W,FEW,NONE,1,172RG
20160711X32921,ERA16FA248,7,11,2016,1623,Hickory,KY,365258N,0884044W,SCAT,FATL,1,407
20160711X33249,GAA16CA366,7,10,2016,2330,Grants Pass,OR,423036N,1232317W,FEW,NONE,3,H 295
20160711X34632,GAA16CA367,7,7,2016,2130,Searcy,AR,351844N,0915244W,CLER,NONE,4,182
20160711X35718,GAA16CA368,7,5,2016,1600,Spring Branch,TX,294842N,0982534W,FEW,NONE,2,CAP
20160711X51106,GAA16CA369,7,8,2016,2110,Red Lodge,MT,451110N,1091528W,CLER,NONE,1,108
20160711X51450,CEN16LA264,7,10,2016,1605,Dexter,MI,422122N,0835046W,SCAT,NONE,1,CH 701
20160711X54618,ERA16LA250,7,8,2016,2210,Windermere,FL,028309N,0813135W,FEW,SERS,2,PA32
20160711X61125,ERA16LA251,7,11,2016,1650,Zellwood,FL,284537N,0813621W,CLER,SERS,1,12S
20160711X64900,GAA16CA370,7,6,2016,1730,New Durham,NH,043297N,0071958W,FEW,NONE,1,180
20160711X65339,ANC16CA040,7,4,2016,430,Nome,AK,643049N,0165238W,FEW,NONE,4,180
20160711X65900,ERA16LA252,7,11,2016,1500,Bartow,FL,275636N,0081470W,FEW,MINR,1,310
20160711X80213,GAA16CA371,7,8,2016,2145,San Diego,CA,324841N,0117817W,CLER,NONE,1,172
20160712X24831,ERA16LA254,7,10,2016,2345,Hartford,KY,372731N,0865059W,FEW,SERS,1,DREAM MACHINE
20160712X25544,ERA16LA255,7,2,2016,1620,Rhinebeck,NY,415811N,0735152W,FEW,NONE,2,FLEET 16B
20160712X32830,GAA16CA372,7,10,2016,1930,Surprise,AZ,333445N,1122455W,CLER,MINR,1,OH 58
20160712X34248,GAA16CA373,7,11,2016,1630,Somerset,KY,037317N,0843652W,-1,NONE,2,HARVARD
20160712X52459,ANC16CA041,6,27,2016,1800,Palmer,AK,612617N,0148405W,CLER,NONE,2,PA18
20160712X72348,GAA16CA374,7,11,2016,1700,Cleveland,GA,034339N,0834928W,FEW,MINR,2,150
20160714X44234,GAA16CA375,6,26,2016,1900,Hayden Lake,ID,474532N,1164443W,CLER,NONE,1,A185
20160715X03849,WPR16LA139,7,8,2016,2304,Salinas,CA,363946N,1213623W,CLER,NONE,2,140
20160715X31642,GAA16CA376,7,15,2016,1245,Stevensville,MT,462742N,0114442W,CLER,NONE,1,182
20160715X90316,WPR16LA140,7,15,2016,115,Kona,HI,194420N,0156244W,FEW,MINR,2,PA 23-150
20160716X01657,CEN16LA266,7,16,2016,0,Whitewater,KS,375935N,0097624W,SCAT,FATL,1,Titanium Explorer
20160716X21535,ERA16FA257,7,16,2016,2245,Esperance,NY,424650N,0741955W,FEW,FATL,4,PA 28R-201
20160717X15309,WPR16LA141,7,17,2016,1550,Minden,NV,003901N,0119457W,CLER,MINR,2,8A
20160718X03838,CEN16LA267,7,16,2016,1620,Longmont,CO,040952N,0105949W,CLER,MINR,1,7BCM
20160718X25034,GAA16CA377,7,7,2016,1600,Keene,NH,425354N,0721615W,FEW,NONE,2,PA 44
20160718X25334,CEN16FA269,7,19,2016,7,Ishpeming,MI,462440N,0087467W,CLER,FATL,2,11AC
20160718X32942,WPR16LA142,7,17,2016,2109,Mt. Adams,WA,046956N,1212939W,SCAT,NONE,8,UH 1H
20160718X35521,GAA16CA378,7,14,2016,1811,Denver,CO,039473N,1043215W,FEW,NONE,2,PA46R
20160718X40715,ERA16CA259,7,17,2016,1530,Hedgesville,WV,393429N,0775817W,CLER,MINR,1,ZODIAC CH601XL
20160718X60414,ERA16LA260,7,15,2016,30,Somerville,TN,351228N,0892340W,FEW,NONE,1,PITTS S1 S
20160718X60527,WPR16FA144,7,18,2016,1705,Logan,UT,413551N,1115052W,-1,FATL,1,DA40 F
20160718X61154,WPR16CA145,7,18,2016,1400,Helena,MT,463625N,1115858W,CLER,MINR,1,19A
20160718X62313,WPR16LA146,7,17,2016,1530,Emmett,ID,435025N,0116305W,CLER,NONE,1,UNKNOWN
20160718X62900,GAA16CA379,7,16,2016,1730,Beaumont,KS,373933N,0963140W,CLER,MINR,2,CH-801
20160718X90610,ERA16LA258,7,16,2016,1917,Westwood,MA,421234N,0071930W,CLER,FATL,2,PA24
20160719X34755,CEN16LA270,7,19,2016,1403,Weatherford,TX,324338N,0974056W,FEW,SERS,3,182J
20160719X34936,CEN16LA271,7,18,2016,1530,Hope,AR,334326N,0933919W,FEW,SERS,2,NELSON WOODY
20160719X74135,WPR16CA147,6,25,2016,1700,Beckwourth,CA,394915N,1202211W,CLER,NONE,2,L 5G
20160719X92516,GAA16CA382,7,16,2016,2200,Langley,WA,048044N,1222613W,-1,MINR,1,RV 7
20160719X94831,ERA16LA261,7,16,2016,1715,Calhoun,GA,342719N,0845621W,SCAT,NONE,2,269C
20160720X01138,CEN16LA273,7,19,2016,15,Lodi,WI,043200N,0893115W,FEW,NONE,1,SONEX
20160720X04524,ERA16LA263,7,19,2016,1633,Warrenton,VA,383756N,0775238W,SCAT,NONE,1,P2008
20160720X32920,CEN16LA274,7,19,2016,1620,East Troy,WI,424749N,0882228W,CLER,NONE,1,F4U 5
20160720X55139,ANC16LA046,7,19,2016,1830,Illiamna,AK,595645N,1562134W,CLER,NONE,4,A185
20160721X13557,CEN16FA278,7,21,2016,2340,Fairmont,OK,362220N,0973939W,FEW,FATL,2,Skybolt 300
20160721X15056,ANC16LA047,7,19,2016,1800,McCarthy,AK,612543N,1425530W,CLER,NONE,1,A220
20160721X24536,ERA16CA264,7,20,2016,1357,Connellsville,PA,395733N,0793927W,CLER,SERS,1,7BCM
20160721X31540,ANC16LA048,7,18,2016,2030,Haines,AK,591438N,1353125W,CLER,NONE,4,108
20160721X33517,ANC16CA051,8,4,2016,1930,Homer,AK,059357N,1511946W,-1,NONE,3,R44 II
20160721X51753,GAA16CA383,7,18,2016,1230,Lenoir,NC,355647N,0812919W,-1,NONE,1,7AC
20160721X51844,ANC16CA049,7,20,2016,1700,Cordova,AK,602018N,1461529W,FEW,NONE,5,U206
20160721X52728,GAA16CA384,7,17,2016,2335,St. James,MO,375950N,0913651W,CLER,MINR,2,A75
20160721X55442,GAA16CA385,6,13,2016,100,Munday,TX,033286N,0993510W,CLER,NONE,3,114
20160721X74604,CEN16FA276,7,21,2016,1614,Plainfield,IL,413318N,0881227W,-1,FATL,1,PA 30
20160721X90029,CEN16CA277,7,21,2016,1230,Topeka,KS,039346N,0095354W,CLER,NONE,1,G 164A
20160722X63338,CEN16LA281,7,22,2016,1440,Springfield,OH,395226N,0834114W,-1,FATL,2,RV9
20160723X20253,WPR16FA148,7,23,2016,1445,Zamora,CA,384810N,0121463W,CLER,FATL,2,AT 502B
20160723X83911,WPR16LA149,7,23,2016,1813,Lancaster,CA,035150N,0118180W,CLER,NONE,2,TITAN T 51 MUSTANG
20160723X91246,DCA16CA202,6,12,2016,2045,Jamaica,NY,403839N,0734714W,FEW,SERS,110,A321 231
20160723X95223,ERA16LA265,4,26,2016,1900,Pittsburgh,PA,402743N,0795641W,FEW,NONE,5,MBB BK 117 C-2
20160724X01920,WPR16LA150,7,24,2016,200,Byron,CA,374942N,1213733W,CLER,NONE,15,65 A90
20160724X14531,CEN16LA283,7,24,2016,2305,Oshkosh,WI,435740N,0883325W,CLER,SERS,1,E-LSA
20160724X20723,ERA16LA266,7,22,2016,1330,Winter Haven,FL,028344N,0814514W,CLER,FATL,2,RC 3
20160724X22649,ERA16LA267,7,23,2016,1955,East Haddam,CT,041271N,0722736W,CLER,SERS,1,FREEDOM MASTER FM-2
20160724X24036,ERA16LA268,7,23,2016,1330,Sebastian,FL,274848N,0802944W,CLER,NONE,2,VELOCITY TXL
20160724X73215,CEN16FA282,7,24,2016,2000,Leshara,NE,411957N,0962619W,CLER,FATL,2,95 B55 (T42A)
20160725X60430,ERA16FA269,7,25,2016,1345,West Mifflin,PA,402120N,0795557W,-1,FATL,1,YAK11
20160725X60857,GAA16CA386,7,18,2016,2000,Chesterfield,MO,383937N,0903845W,FEW,NONE,1,172
20160725X61204,GAA16CA387,7,22,2016,1420,Hogansville,GA,033950N,0084513W,CLER,MINR,2,182
20160725X62814,GAA16CA388,7,29,2016,1646,Island Pond,VT,444724N,0714935W,SCAT,NONE,2,BUSHCADDY EXPLORER
20160725X70307,GAA15CA303,8,22,2015,2200,Arvin,CA,351033N,1185522W,CLER,NONE,1,MU 2B-25
20160725X71121,ERA16LA270,7,24,2016,1315,Waynesburg,PA,395359N,0080922W,FEW,NONE,2,STOL CH 750
20160726X02205,CEN16FA286,7,26,2016,2010,Sugar Land,TX,029381N,0953928W,FEW,MINR,3,EMB-505
20160726X22534,GAA16CA389,7,24,2016,1800,Hyannis,MA,413956N,0701653W,CLER,MINR,4,SR22
20160726X45359,ERA16LA271,7,23,2016,1725,Linden,NJ,040373N,0741440W,CLER,NONE,2,310L
20160726X52234,ERA16LA272,7,6,2016,1930,Maynardville,TN,361012N,0835420W,FEW,NONE,1,GLASAIR (SH2F)
20160726X63300,GAA16CA390,7,22,2016,1645,Claremore,OK,361720N,0952842W,-1,NONE,4,PA46
20160726X70542,GAA16CA391,7,20,2016,2000,Blanchester,OH,391224N,0008416W,CLER,NONE,2,HK 36
20160726X83922,GAA17CA055,10,31,2016,15,Bristow,VA,384316N,0773054W,SCAT,MINR,1,DA 20
20160726X85117,CEN16LA284,7,25,2016,1550,Minonk,IL,404958N,0088588W,CLER,NONE,1,OH 13H/M74A
20160727X20105,WPR16FA152,7,27,2016,2345,Columbia,CA,038137N,1202446W,CLER,FATL,4,310B
20160727X34119,CEN16LA287,7,22,2016,1700,Dodge Center,MN,004414N,0924953W,SCAT,MINR,3,108
20160727X41817,GAA16CA393,7,25,2016,2300,What Cheer,IA,412540N,0922240W,CLER,NONE,1,188
20160727X42258,ERA16LA274,7,24,2016,1437,London,KY,037535N,0008443W,CLER,MINR,1,SILENT 2 TARGA
20160727X42744,GAA16CA394,7,27,2016,1315,Alamosa,CO,372845N,1053756W,CLER,NONE,1,A2
20160727X44252,CEN16LA288,7,21,2016,1900,Baldwin,WI,445759N,0922315W,CLER,NONE,15,208B
20160727X81857,GAA16CA395,7,23,2016,1700,Collinsville,OK,362114N,0954812W,FEW,NONE,2,415
20160728X04833,CEN16LA289,7,22,2016,2100,Lake Mills,IA,432315N,0933718W,-1,MINR,1,OH 58A
20160728X22738,CEN16LA291,7,28,2016,2030,David City,NE,411742N,0009769W,FEW,FATL,1,AT602
20160728X25108,GAA16CA397,7,28,2016,0,Dwight,IL,041813N,0882636W,CLER,NONE,1,RV
20160728X63145,CEN16FA290,7,28,2016,1321,Fond du Lac,WI,434648N,0882920W,SCAT,FATL,2,CTLS
20160728X74105,GAA16CA398,7,27,2016,1430,Denton,TX,033125N,0971153W,-1,NONE,1,152
20160728X82503,GAA16CA399,7,27,2016,1230,Bird Island,MN,442829N,0094324W,CLER,NONE,1,AT 301
20160728X85058,GAA16CA396,7,27,2016,1835,Williamsburg,VA,371422N,0764259W,CLER,MINR,1,150
20160729X30645,ERA16LA276,7,29,2016,7,Panama City,FL,302345N,0854845W,CLER,MINR,2,PA28R
20160729X31455,WPR16FA153,7,29,2016,805,McKinleyville,CA,041138N,0124037W,-1,FATL,4,PA-31T
20160729X45721,CEN16LA292,7,29,2016,1414,Sac City,IA,422136N,0094595W,CLER,FATL,1,AT 402
20160730X20734,CEN16LA293,7,30,2016,1647,Oshkosh,WI,435849N,0883327W,CLER,NONE,1,RANS S 7
20160730X21955,CEN16LA294,7,30,2016,2005,Oshkosh,WI,435929N,0883335W,-1,NONE,3,47G 2
20160730X25341,DCA16MA204,7,30,2016,-1,Lockhart,TX,029480N,0097360W,-1,FATL,16,BB85
20160801X04321,CEN16FA295,7,28,2016,1638,Holmen,WI,435844N,0911249W,CLER,FATL,1,M20J
20160801X11947,GAA16CA400,7,29,2016,2017,MORRISTOWN,NJ,401755N,0743116W,SCAT,NONE,1,172
20160801X25209,GAA16CA401,7,30,2016,1900,Frankfort,MI,443721N,0861152W,CLER,MINR,2,FESTIVAL R40S
20160801X32530,GAA16CA402,7,28,2016,2300,Henderson,NV,355844N,0115759W,CLER,NONE,3,SR
20160801X33224,GAA16CA403,7,28,2016,2330,Rexburg,ID,043502N,1114818W,CLER,NONE,1,172
20160801X43359,GAA16CA404,7,29,2016,1500,Wickenburg,AZ,335816N,1124740W,CLER,NONE,1,177
20160801X45009,GAA16CA405,7,29,2016,1405,Outlook,WA,461911N,0120326W,CLER,MINR,1,206
20160801X62810,ERA16CA277,6,29,2016,1900,Gray,GA,033035N,0083322W,SCAT,MINR,2,172
20160801X65217,ERA16CA278,7,31,2016,1100,Valkaria,FL,275741N,0803334W,CLER,MINR,2,STORM
20160801X93405,WPR16FA154,8,1,2016,1800,The Dalles,OR,453710N,0121106W,CLER,FATL,1,LANCAIR 360
20160802X20737,CEN16LA297,7,31,2016,1635,Newark,IL,413457N,0883232W,SCAT,NONE,1,172F
20160802X22428,WPR16LA155,8,2,2016,50,Spanish Fork,UT,004016N,1112858W,SCAT,NONE,1,C 99
20160802X45159,GAA16CA406,7,31,2016,1345,Kalispell,MT,048447N,1131440W,CLER,NONE,3,177
20160802X52208,GAA16CA407,8,1,2016,2300,Scappoose,OR,454638N,1225149W,CLER,NONE,1,152
20160802X52258,CEN16LA299,7,16,2016,2145,Mt Morris,IL,042212N,0892334W,SCAT,NONE,1,415 C
20160802X53901,GAA16CA408,7,30,2016,1140,Modesto,CA,373727N,1205658W,CLER,NONE,2,206
20160802X83354,GAA16CA410,7,26,2016,2200,Gig Harbor,WA,047164N,1223441W,CLER,NONE,1,11AC
20160802X91137,WPR16LA156,8,2,2016,1727,Prescott,AZ,343939N,1122459W,SCAT,MINR,2,R22
20160802X92043,WPR16FA157,8,2,2016,2022,Van Nuys,CA,341153N,0118297W,CLER,FATL,1,LIGHTNING LS-1
20160802X94830,CEN16LA296,7,30,2016,1730,Manitowoc,WI,044747N,0874057W,CLER,MINR,2,NAVION B
20160803X03110,GAA16CA411,8,1,2016,745,Blythe,CA,333755N,0114431W,CLER,NONE,3,F33
20160803X11028,CEN16LA300,8,3,2016,45,Bluffton,IN,040430N,0085150W,FEW,SERS,2,AVID FLYER
20160803X31656,GAA16CA412,8,3,2016,1345,Belen,NM,034393N,1064937W,CLER,NONE,1,120
20160803X34325,WPR16FA158,8,3,2016,422,Flagstaff,AZ,035623N,1114327W,SCAT,FATL,1,PA 34-200T
20160803X52340,CEN16LA302,8,3,2016,1655,Fond du Lac,WI,434613N,0088305W,-1,SERS,2,WAIEX
20160803X61838,GAA16CA413,8,3,2016,1245,Cross Keys,NJ,401755N,0743119W,FEW,MINR,1,172
20160803X72400,ANC16CA050,8,3,2016,505,North Pole,AK,644534N,1472332W,SCAT,NONE,1,ANTARES
20160803X75916,ERA16FA279,8,3,2016,125,Destin,FL,302226N,0862815W,CLER,FATL,1,414
20160804X02641,WPR16LA159,8,2,2016,1535,Weiser,ID,441313N,1165427W,CLER,NONE,1,AT 301
20160804X15418,GAA16CA414,8,2,2016,1500,New Albany,MS,343254N,0089128W,CLER,NONE,1,150
20160804X30952,GAA16CA415,7,30,2016,1535,Kissimmee,FL,281740N,0812622W,SCAT,NONE,1,172
20160804X45514,CEN16FA304,8,3,2016,1547,Jeanerette,LA,295952N,0912420W,FEW,FATL,1,269C 1
20160804X62813,GAA16CA416,8,3,2016,1650,Palm Springs,CA,333813N,0116923W,CLER,NONE,1,172
20160804X83405,CEN16LA303,7,29,2016,1400,Morris,MN,453340N,0955118W,CLER,NONE,1,269A
20160805X22208,GAA16CA417,8,4,2016,424,Everett,WA,047549N,1221659W,CLER,NONE,1,172
20160805X31253,CEN16LA305,8,4,2016,2320,Sparta,MI,043739N,0854045W,FEW,MINR,2,PA14EXP
20160805X32217,CEN16LA306,8,5,2016,4,Russellville,OH,385255N,0835258W,CLER,MINR,2,150L
20160805X34814,ANC16FA052,8,5,2016,2140,Wasilla,AK,613411N,1493246W,-1,MINR,4,DHC 2
20160805X44633,DCA16CA207,8,5,2016,102,Baltimore,MD,003900N,0007600W,FEW,NONE,134,737 3H4
20160805X50153,DCA16CA208,7,26,2016,2100,Cleveland,OH,412434N,0815117W,-1,SERS,53,ERJ 170 100 SE
20160805X51255,WPR16FA160,8,7,2016,-1,Minden,NV,039138N,1193612W,CLER,FATL,1,CARAT A
20160806X22308,GAA16CA419,8,2,2016,2230,Lewiston,MT,004771N,1092235W,CLER,NONE,1,172
20160806X23345,CEN16FA307,8,6,2016,1320,Burns Flat,OK,352151N,0991216W,CLER,FATL,1,BUGATTI-DEMONGE 100P
20160806X52719,ERA16LA280,8,6,2016,1545,Northampton,MA,421941N,0723640W,CLER,NONE,2,PA 28R-201
20160807X20843,CEN16FA308,8,6,2016,2033,Channahon,IL,412551N,0881458W,CLER,FATL,1,SZD 55-1
20160808X03845,ERA16LA286,8,8,2016,1935,McDonough,NY,422635N,0754814W,CLER,MINR,4,177
20160808X04351,CEN16LA309,8,2,2016,2330,Neenah,WI,044134N,0883258W,SCAT,NONE,3,172K
20160808X21820,ANC16CA053,7,31,2016,1700,Sleetmute,AK,613942N,0157843W,SCAT,NONE,5,U206G
20160808X23924,CEN16LA310,8,5,2016,1613,Indianola,IA,412455N,0933341W,FEW,FATL,2,PA-11
20160808X41242,CEN16LA311,8,6,2016,1915,Cardington,OH,402945N,0082548W,-1,MINR,1,180
20160808X50811,GAA16CA420,8,8,2016,124,Hailey,ID,433011N,1141741W,FEW,NONE,2,CC11
20160808X65051,CEN16LA312,8,8,2016,1915,Hickory Ridge,AR,352357N,0009107W,CLER,FATL,1,AT-502B
20160808X74417,GAA16CA421,8,2,2016,1430,Oak Island,NC,335557N,0078418W,CLER,NONE,1,172
20160808X81145,ERA16LA281,8,7,2016,2209,Shelbyville,KY,038722N,0085733W,-1,SERS,1,RV4
20160808X90911,ERA16LA282,8,7,2016,1523,St. Croix,-1,018208N,0645350W,FEW,SERS,2,DA20
20160808X94140,ERA16LA284,8,6,2016,2250,Northwood,NH,431219N,0711346W,FEW,SERS,6,FIREFLY8
20160808X95044,ERA16LA285,8,4,2016,2213,Toughkenamon,PA,394953N,0754527W,CLER,MINR,1,ARION LIGHTNING
20160809X20707,GAA16CA422,8,6,2016,1520,Hillsborough,OR,452542N,1225632W,CLER,NONE,2,195
20160809X21643,CEN16LA313,8,4,2016,1145,Mt. Orab,OH,039329N,0835439W,CLER,NONE,1,HPL 1 HIGH WING PARA
20160809X25153,CEN16LA314,8,5,2016,1950,Valley City,ND,465331N,0981137W,FEW,NONE,1,S2R
20160809X31823,GAA16CA423,8,4,2016,1700,Bivalve,MD,381759N,0755314W,FEW,NONE,2,F33
20160809X40455,ANC16LA054,8,9,2016,51,Iliamna,AK,006263N,1453147W,FEW,SERS,7,BEAVER DHC-2
20160809X64640,ANC16CA055,7,19,2016,2230,Valdez,AK,061944N,1463254W,FEW,NONE,1,XCALIBUR
20160809X72256,GAA16CA424,8,5,2016,2120,Sunriver,OR,435239N,0121279W,CLER,NONE,1,108
20160810X03656,GAA16CA425,8,10,2016,105,San Diego,CA,324853N,0117824W,CLER,NONE,1,AL3
20160810X21106,CEN16LA316,8,9,2016,2000,Winterset,IA,412153N,0094127W,SCAT,NONE,2,ACRO SPORT II
20160810X23719,WPR16LA163,8,8,2016,2208,Torrance,CA,033484N,0118206W,CLER,NONE,2,TR182
20160810X81537,ANC16CA056,8,8,2016,500,Chickaloon,AK,614330N,0014849W,FEW,NONE,2,NORTHERN EXPLORER
20160810X82409,CEN16FA315,8,10,2016,135,Howe,TX,033343N,0963439W,CLER,FATL,2,269C
20160811X14723,GAA16CA426,7,24,2016,2140,Cordova,SC,331348N,0803224W,SCAT,NONE,1,8KCAB
